greeley-e                 40   41   -105 -104   NK13-11E
sterling-w                40   41   -104 -103   NK13-12W
sterling-e                40   41   -103 -102   NK13-12E
martin-w                  43   44   -102 -101   NK14-01W
martin-e                  43   44   -101 -100   NK14-01E
mitchell-w                43   44   -100  -99   NK14-02W
mitchell-e                43   44    -99  -98   NK14-02E
sioux_falls-w             43   44    -98  -97   NK14-03W
sioux_falls-e             43   44    -97  -96   NK14-03E
valentine-w               42   43   -102 -101   NK14-04W
valentine-e               42   43   -101 -100   NK14-04E
o'neill-w                 42   43   -100  -99   NK14-05W
o'neill-e                 42   43    -99  -98   NK14-05E
sioux_city-w              42   43    -98  -97   NK14-06W
sioux_city-e              42   43    -97  -96   NK14-06E
north_platte-w            41   42   -102 -101   NK14-07W
north_platte-e            41   42   -101 -100   NK14-07E
broken_bow-w              41   42   -100  -99   NK14-08W
broken_bow-e              41   42    -99  -98   NK14-08E
fremont-w                 41   42    -98  -97   NK14-09W
fremont-e                 41   42    -97  -96   NK14-09E
mccook-w                  40   41   -102 -101   NK14-10W
mccook-e                  40   41   -101 -100   NK14-10E
grand_island-w            40   41   -100  -99   NK14-11W
grand_island-e            40   41    -99  -98   NK14-11E
lincoln-w                 40   41    -98  -97   NK14-12W
lincoln-e                 40   41    -97  -96   NK14-12E
fairmont-w                43   44    -96  -95   NK15-01W
fairmont-e                43   44    -95  -94   NK15-01E
mason_city-w              43   44    -94  -93   NK15-02W
mason_city-e              43   44    -93  -92   NK15-02E
la_crosse-w               43   44    -92  -91   NK15-03W
la_crosse-e               43   44    -91  -90   NK15-03E
fort_dodge-w              42   43    -96  -95   NK15-04W
fort_dodge-e              42   43    -95  -94   NK15-04E
waterloo-w                42   43    -94  -93   NK15-05W
waterloo-e                42   43    -93  -92   NK15-05E
dubuque-w                 42   43    -92  -91   NK15-06W
dubuque-e                 42   43    -91  -90   NK15-06E
omaha-w                   41   42    -96  -95   NK15-07W
omaha-e                   41   42    -95  -94   NK15-07E
des_moines-w              41   42    -94  -93   NK15-08W
des_moines-e              41   42    -93  -92   NK15-08E
davenport-w               41   42    -92  -91   NK15-09W
davenport-e               41   42    -91  -90   NK15-09E
nebraska_city-w           40   41    -96  -95   NK15-10W
nebraska_city-e           40   41    -95  -94   NK15-10E
centerville-w             40   41    -94  -93   NK15-11W
centerville-e             40   41    -93  -92   NK15-11E
burlington-w              40   41    -92  -91   NK15-12W
burlington-e              40   41    -91  -90   NK15-12E
madison-w                 43   44    -90  -89   NK16-01W
madison-e                 43   44    -89  -88   NK16-01E
milwaukee-w               43   44    -88  -87   NK16-02W
milwaukee-e               43   44    -87  -86   NK16-02E
midland-w                 43   44    -86  -85   NK16-03W
midland-e                 43   44    -85  -84   NK16-03E
rockford-w                42   43    -90  -89   NK16-04W
rockford-e                42   43    -89  -88   NK16-04E
racine-w                  42   43    -88  -87   NK16-05W
racine-e                  42   43    -87  -86   NK16-05E
grand_rapids-w            42   43    -86  -85   NK16-06W
grand_rapids-e            42   43    -85  -84   NK16-06E
aurora-w                  41   42    -90  -89   NK16-07W
aurora-e                  41   42    -89  -88   NK16-07E
chicago-w                 41   42    -88  -87   NK16-08W
chicago-e                 41   42    -87  -86   NK16-08E
fort_wayne-w              41   42    -86  -85   NK16-09W
fort_wayne-e              41   42    -85  -84   NK16-09E
peoria-w                  40   41    -90  -89   NK16-10W
peoria-e                  40   41    -89  -88   NK16-10E
danville-w                40   41    -88  -87   NK16-11W
danville-e                40   41    -87  -86   NK16-11E
muncie-w                  40   41    -86  -85   NK16-12W
muncie-e                  40   41    -85  -84   NK16-12E
flint-w                   43   44    -84  -83   NK17-01W
flint-e                   43   44    -83  -82   NK17-01E
toronto-w                 43   44    -80  -79   NK17-03W
toronto-e                 43   44    -79  -78   NK17-03E
detroit-w                 42   43    -84  -83   NK17-04W
detroit-e                 42   43    -83  -82   NK17-04E
erie-w                    42   43    -82  -81   NK17-05W
erie-e                    42   43    -81  -80   NK17-05E
buffalo-w                 42   43    -80  -79   NK17-06W
buffalo-e                 42   43    -79  -78   NK17-06E
toledo-w                  41   42    -84  -83   NK17-07W
toledo-e                  41   42    -83  -82   NK17-07E
cleveland-w               41   42    -82  -81   NK17-08W
cleveland-e               41   42    -81  -80   NK17-08E
warren-w                  41   42    -80  -79   NK17-09W
warren-e                  41   42    -79  -78   NK17-09E
marion-w                  40   41    -84  -83   NK17-10W
marion-e                  40   41    -83  -82   NK17-10E
canton-w                  40   41    -82  -81   NK17-11W
canton-e                  40   41    -81  -80   NK17-11E
pittsburgh-w              40   41    -80  -79   NK17-12W
pittsburgh-e              40   41    -79  -78   NK17-12E
rochester-w               43   44    -78  -77   NK18-01W
rochester-e               43   44    -77  -76   NK18-01E
utica-w                   43   44    -76  -75   NK18-02W
utica-e                   43   44    -75  -74   NK18-02E
glens_falls-w             43   44    -74  -73   NK18-03W
glens_falls-e             43   44    -73  -72   NK18-03E
elmira-w                  42   43    -78  -77   NK18-04W
elmira-e                  42   43    -77  -76   NK18-04E
binghamton-w              42   43    -76  -75   NK18-05W
binghamton-e              42   43    -75  -74   NK18-05E
albany-w                  42   43    -74  -73   NK18-06W
albany-e                  42   43    -73  -72   NK18-06E
williamsport-w            41   42    -78  -77   NK18-07W
williamsport-e            41   42    -77  -76   NK18-07E
scranton-w                41   42    -76  -75   NK18-08W
scranton-e                41   42    -75  -74   NK18-08E
hartford-w                41   42    -74  -73   NK18-09W
hartford-e                41   42    -73  -72   NK18-09E
harrisburg-w              40   41    -78  -77   NK18-10W
harrisburg-e              40   41    -77  -76   NK18-10E
newark-w                  40   41    -76  -75   NK18-11W
newark-e                  40   41    -75  -74   NK18-11E
new_york-w                40   41    -74  -73   NK18-12W
new_york-e                40   41    -73  -72   NK18-12E
portland-w                43   44    -72  -71   NK19-01W
portland-e                43   44    -71  -70   NK19-01E
bath-w                    43   44    -70  -69   NK19-02W
bath-e                    43   44    -69  -68   NK19-02E
boston-w                  42   43    -72  -71   NK19-04W
boston-e                  42   43    -71  -70   NK19-04E
providence-w              41   42    -72  -71   NK19-07W
providence-e              41   42    -71  -70   NK19-07E
chatham-w                 41   42    -70  -69   NK19-08W
copalis_beach-e           47   48   -125 -124   NL10-01E
seattle-w                 47   48   -124 -123   NL10-02W
seattle-e                 47   48   -123 -122   NL10-02E
wenatchee-w               47   48   -122 -121   NL10-03W
wenatchee-e               47   48   -121 -120   NL10-03E
cape_disappointment-e     46   47   -125 -124   NL10-04E
hoquiam-w                 46   47   -124 -123   NL10-05W
hoquiam-e                 46   47   -123 -122   NL10-05E
yakima-w                  46   47   -122 -121   NL10-06W
yakima-e                  46   47   -121 -120   NL10-06E
vancouver-w               45   46   -124 -123   NL10-08W
vancouver-e               45   46   -123 -122   NL10-08E
the_dalles-w              45   46   -122 -121   NL10-09W
the_dalles-e              45   46   -121 -120   NL10-09E
salem-w                   44   45   -124 -123   NL10-11W
salem-e                   44   45   -123 -122   NL10-11E
bend-w                    44   45   -122 -121   NL10-12W
bend-e                    44   45   -121 -120   NL10-12E
ritzville-w               47   48   -120 -119   NL11-01W
ritzville-e               47   48   -119 -118   NL11-01E
spokane-w                 47   48   -118 -117   NL11-02W
spokane-e                 47   48   -117 -116   NL11-02E
wallace-w                 47   48   -116 -115   NL11-03W
wallace-e                 47   48   -115 -114   NL11-03E
walla_walla-w             46   47   -120 -119   NL11-04W
walla_walla-e             46   47   -119 -118   NL11-04E
pullman-w                 46   47   -118 -117   NL11-05W
pullman-e                 46   47   -117 -116   NL11-05E
hamilton-w                46   47   -116 -115   NL11-06W
hamilton-e                46   47   -115 -114   NL11-06E
pendleton-w               45   46   -120 -119   NL11-07W
pendleton-e               45   46   -119 -118   NL11-07E
grangeville-w             45   46   -118 -117   NL11-08W
grangeville-e             45   46   -117 -116   NL11-08E
elk_city-w                45   46   -116 -115   NL11-09W
elk_city-e                45   46   -115 -114   NL11-09E
canyon_city-w             44   45   -120 -119   NL11-10W
canyon_city-e             44   45   -119 -118   NL11-10E
baker-w                   44   45   -118 -117   NL11-11W
baker-e                   44   45   -117 -116   NL11-11E
challis-w                 44   45   -116 -115   NL11-12W
challis-e                 44   45   -115 -114   NL11-12E
choteau-w                 47   48   -114 -113   NL12-01W
choteau-e                 47   48   -113 -112   NL12-01E
great_falls-w             47   48   -112 -111   NL12-02W
great_falls-e             47   48   -111 -110   NL12-02E
lewistown-w               47   48   -110 -109   NL12-03W
lewistown-e               47   48   -109 -108   NL12-03E
butte-w                   46   47   -114 -113   NL12-04W
butte-e                   46   47   -113 -112   NL12-04E
white_sulphur_springs-w   46   47   -112 -111   NL12-05W
white_sulphur_springs-e   46   47   -111 -110   NL12-05E
roundup-w                 46   47   -110 -109   NL12-06W
roundup-e                 46   47   -109 -108   NL12-06E
dillon-w                  45   46   -114 -113   NL12-07W
dillon-e                  45   46   -113 -112   NL12-07E
bozeman-w                 45   46   -112 -111   NL12-08W
bozeman-e                 45   46   -111 -110   NL12-08E
billings-w                45   46   -110 -109   NL12-09W
billings-e                45   46   -109 -108   NL12-09E
dubois-w                  44   45   -114 -113   NL12-10W
dubois-e                  44   45   -113 -112   NL12-10E
ashton-w                  44   45   -112 -111   NL12-11W
ashton-e                  44   45   -111 -110   NL12-11E
cody-w                    44   45   -110 -109   NL12-12W
cody-e                    44   45   -109 -108   NL12-12E
jordan-w                  47   48   -108 -107   NL13-01W
jordan-e                  47   48   -107 -106   NL13-01E
glendive-w                47   48   -106 -105   NL13-02W
glendive-e                47   48   -105 -104   NL13-02E
watford_city-w            47   48   -104 -103   NL13-03W
watford_city-e            47   48   -103 -102   NL13-03E
forsyth-w                 46   47   -108 -107   NL13-04W
forsyth-e                 46   47   -107 -106   NL13-04E
miles_city-w              46   47   -106 -105   NL13-05W
miles_city-e              46   47   -105 -104   NL13-05E
dickinson-w               46   47   -104 -103   NL13-06W
dickinson-e               46   47   -103 -102   NL13-06E
hardin-w                  45   46   -108 -107   NL13-07W
hardin-e                  45   46   -107 -106   NL13-07E
ekalaka-w                 45   46   -106 -105   NL13-08W
ekalaka-e                 45   46   -105 -104   NL13-08E
lemmon-w                  45   46   -104 -103   NL13-09W
lemmon-e                  45   46   -103 -102   NL13-09E
sheridan-w                44   45   -108 -107   NL13-10W
sheridan-e                44   45   -107 -106   NL13-10E
gillette-w                44   45   -106 -105   NL13-11W
gillette-e                44   45   -105 -104   NL13-11E
rapid_city-w              44   45   -104 -103   NL13-12W
rapid_city-e              44   45   -103 -102   NL13-12E
mcclusky-w                47   48   -102 -101   NL14-01W
mcclusky-e                47   48   -101 -100   NL14-01E
new_rockford-w            47   48   -100  -99   NL14-02W
new_rockford-e            47   48    -99  -98   NL14-02E
grand_forks-w             47   48    -98  -97   NL14-03W
grand_forks-e             47   48    -97  -96   NL14-03E
bismarck-w                46   47   -102 -101   NL14-04W
bismarck-e                46   47   -101 -100   NL14-04E
jamestown-w               46   47   -100  -99   NL14-05W
jamestown-e               46   47    -99  -98   NL14-05E
fargo-w                   46   47    -98  -97   NL14-06W
fargo-e                   46   47    -97  -96   NL14-06E
mcintosh-w                45   46   -102 -101   NL14-07W
mcintosh-e                45   46   -101 -100   NL14-07E
aberdeen-w                45   46   -100  -99   NL14-08W
aberdeen-e                45   46    -99  -98   NL14-08E
milbank-w                 45   46    -98  -97   NL14-09W
milbank-e                 45   46    -97  -96   NL14-09E
pierre-w                  44   45   -102 -101   NL14-10W
pierre-e                  44   45   -101 -100   NL14-10E
huron-w                   44   45   -100  -99   NL14-11W
huron-e                   44   45    -99  -98   NL14-11E
watertown-w               44   45    -98  -97   NL14-12W
watertown-e               44   45    -97  -96   NL14-12E
bemidji-w                 47   48    -96  -95   NL15-01W
bemidji-e                 47   48    -95  -94   NL15-01E
hibbing-w                 47   48    -94  -93   NL15-02W
hibbing-e                 47   48    -93  -92   NL15-02E
two_harbors-w             47   48    -92  -91   NL15-03W
two_harbors-e             47   48    -91  -90   NL15-03E
brainerd-w                46   47    -96  -95   NL15-04W
brainerd-e                46   47    -95  -94   NL15-04E
duluth-w                  46   47    -94  -93   NL15-05W
duluth-e                  46   47    -93  -92   NL15-05E
ashland-w                 46   47    -92  -91   NL15-06W
ashland-e                 46   47    -91  -90   NL15-06E
saint_cloud-w             45   46    -96  -95   NL15-07W
saint_cloud-e             45   46    -95  -94   NL15-07E
stillwater-w              45   46    -94  -93   NL15-08W
stillwater-e              45   46    -93  -92   NL15-08E
rice_lake-w               45   46    -92  -91   NL15-09W
rice_lake-e               45   46    -91  -90   NL15-09E
new_ulm-w                 44   45    -96  -95   NL15-10W
new_ulm-e                 44   45    -95  -94   NL15-10E
saint_paul-w              44   45    -94  -93   NL15-11W
saint_paul-e              44   45    -93  -92   NL15-11E
eau_claire-w              44   45    -92  -91   NL15-12W
eau_claire-e              44   45    -91  -90   NL15-12E
hancock-w                 47   48    -90  -89   NL16-01W
hancock-e                 47   48    -89  -88   NL16-01E
iron_river-w              46   47    -90  -89   NL16-04W
iron_river-e              46   47    -89  -88   NL16-04E
marquette-w               46   47    -88  -87   NL16-05W
marquette-e               46   47    -87  -86   NL16-05E
sault_sainte_marie-w      46   47    -86  -85   NL16-06W
sault_sainte_marie-e      46   47    -85  -84   NL16-06E
iron_mountain-w           45   46    -90  -89   NL16-07W
iron_mountain-e           45   46    -89  -88   NL16-07E
escanaba-w                45   46    -88  -87   NL16-08W
escanaba-e                45   46    -87  -86   NL16-08E
cheboygan-w               45   46    -86  -85   NL16-09W
cheboygan-e               45   46    -85  -84   NL16-09E
green_bay-w               44   45    -90  -89   NL16-10W
green_bay-e               44   45    -89  -88   NL16-10E
manitowoc-w               44   45    -88  -87   NL16-11W
manitowoc-e               44   45    -87  -86   NL16-11E
traverse_city-w           44   45    -86  -85   NL16-12W
traverse_city-e           44   45    -85  -84   NL16-12E
blind_river-w             46   47    -84  -83   NL17-04W
alpena-w                  45   46    -84  -83   NL17-07W
tawas_city-w              44   45    -84  -83   NL17-10W
tawas_city-e              44   45    -83  -82   NL17-10E
kingston-e                44   45    -77  -76   NL18-10E
ogdensburg-w              44   45    -76  -75   NL18-11W
ogdensburg-e              44   45    -75  -74   NL18-11E
lake_champlain-w          44   45    -74  -73   NL18-12W
lake_champlain-e          44   45    -73  -72   NL18-12E
edmundston-w              47   48    -70  -69   NL19-02W
edmundston-e              47   48    -69  -68   NL19-02E
campbellton-w             47   48    -68  -67   NL19-03W
quebec-e                  46   47    -71  -70   NL19-04E
presque_isle-w            46   47    -70  -69   NL19-05W
presque_isle-e            46   47    -69  -68   NL19-05E
woodstock-w               46   47    -68  -67   NL19-06W
sherbrooke-w              45   46    -72  -71   NL19-07W
sherbrooke-e              45   46    -71  -70   NL19-07E
millinocket-w             45   46    -70  -69   NL19-08W
millinocket-e             45   46    -69  -68   NL19-08E
fredericton-w             45   46    -68  -67   NL19-09W
lewiston-w                44   45    -72  -71   NL19-10W
lewiston-e                44   45    -71  -70   NL19-10E
bangor-w                  44   45    -70  -69   NL19-11W
bangor-e                  44   45    -69  -68   NL19-11E
eastport-w                44   45    -68  -67   NL19-12W
eastport-e                44   45    -67  -66   NL19-12E
cape_flattery-e           48   49   -125 -124   NM10-10E
victoria-w                48   49   -124 -123   NM10-11W
victoria-e                48   49   -123 -122   NM10-11E
concrete-w                48   49   -122 -121   NM10-12W
concrete-e                48   49   -121 -120   NM10-12E
okanogan-w                48   49   -120 -119   NM11-10W
okanogan-e                48   49   -119 -118   NM11-10E
sandpoint-w               48   49   -118 -117   NM11-11W
sandpoint-e               48   49   -117 -116   NM11-11E
kalispell-w               48   49   -116 -115   NM11-12W
kalispell-e               48   49   -115 -114   NM11-12E
cut_bank-w                48   49   -114 -113   NM12-10W
cut_bank-e                48   49   -113 -112   NM12-10E
shelby-w                  48   49   -112 -111   NM12-11W
shelby-e                  48   49   -111 -110   NM12-11E
havre-w                   48   49   -110 -109   NM12-12W
havre-e                   48   49   -109 -108   NM12-12E
glasgow-w                 48   49   -108 -107   NM13-10W
glasgow-e                 48   49   -107 -106   NM13-10E
wolf_point-w              48   49   -106 -105   NM13-11W
wolf_point-e              48   49   -105 -104   NM13-11E
williston-w               48   49   -104 -103   NM13-12W
williston-e               48   49   -103 -102   NM13-12E
minot-w                   48   49   -102 -101   NM14-10W
minot-e                   48   49   -101 -100   NM14-10E
devils_lake-w             48   49   -100  -99   NM14-11W
devils_lake-e             48   49    -99  -98   NM14-11E
thief_river_falls-w       48   49    -98  -97   NM14-12W
thief_river_falls-e       48   49    -97  -96   NM14-12E
kenora-w                  49   50    -96  -95   NM15-07W
kenora-e                  49   50    -95  -94   NM15-07E
roseau-w                  48   49    -96  -95   NM15-10W
roseau-e                  48   49    -95  -94   NM15-10E
international_falls-w     48   49    -94  -93   NM15-11W
international_falls-e     48   49    -93  -92   NM15-11E
quetico-w                 48   49    -92  -91   NM15-12W
quetico-e                 48   49    -91  -90   NM15-12E
thunder_bay-w             48   49    -90  -89   NM16-10W
thunder_bay-e             48   49    -89  -88   NM16-10E
